step,filename,n_elements,vm_mean,vm_median,vm_max,vm_std,J_mean,J_median,J_std,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
0,all_default_settings.0.vtk,23380,723.9020385742188,585.7039794921875,2689.931640625,541.5350341796875,1.000409722328186,1.0001599788665771,0.0010068111587315798,953.0946655273438,2502.758056640625,1.0004448890686035,5071,660.423095703125,2689.931640625,1.0004000663757324,18309,0.016854017972946167,0.03704433515667915
1,all_default_settings.1.vtk,23380,691.2794799804688,693.7050170898438,2033.5692138671875,412.2350769042969,1.0003300905227661,1.0002000331878662,0.0009562135091982782,1000.5873413085938,1913.448974609375,1.0004594326019287,5071,605.6112060546875,2033.5692138671875,1.0002943277359009,18309,0.015933087095618248,0.037336431443691254
2,all_default_settings.2.vtk,23380,541.4218139648438,520.236572265625,1571.7216796875,248.49098205566406,1.0001777410507202,1.0001599788665771,0.0007414092542603612,829.52294921875,1171.6650390625,1.0003135204315186,5071,461.6271667480469,1571.7216796875,1.0001400709152222,18309,0.013683563098311424,0.03758036717772484
3,all_default_settings.3.vtk,23380,429.1102600097656,360.35736083984375,1769.7783203125,227.73533630371094,1.0001425743103027,1.0000900030136108,0.0005674772546626627,578.8860473632812,1318.5235595703125,1.0001616477966309,5071,387.6272888183594,1769.7783203125,1.0001373291015625,18309,0.012857371009886265,0.03556874766945839
4,all_default_settings.4.vtk,23380,423.4933166503906,322.806884765625,1548.132568359375,305.9680480957031,1.0001665353775024,1.000059962272644,0.0005514795775525272,549.9253540039062,1479.88330078125,1.000171422958374,5071,388.47576904296875,1548.132568359375,1.0001652240753174,18309,0.01364989299327135,0.03116932138800621
5,all_default_settings.5.vtk,23380,437.6133728027344,402.0498962402344,1455.2664794921875,318.2464294433594,1.0001763105392456,1.0000799894332886,0.0005441854591481388,584.4364624023438,1455.2664794921875,1.0002015829086304,5071,396.94818115234375,1454.6199951171875,1.0001693964004517,18309,0.01439590472728014,0.02805439941585064
6,all_default_settings.6.vtk,23380,472.46356201171875,441.9827880859375,1532.82568359375,291.6850280761719,1.000180959701538,1.000100016593933,0.000559776381123811,648.890625,1405.4017333984375,1.0002250671386719,5071,423.5989990234375,1532.82568359375,1.000168800354004,18309,0.015143247321248055,0.02922617271542549
7,all_default_settings.7.vtk,23380,493.2215576171875,463.939453125,1675.2222900390625,289.6796875,1.0001869201660156,1.0001100301742554,0.0006015571998432279,684.550048828125,1420.057861328125,1.000232458114624,5071,440.22979736328125,1675.2222900390625,1.0001740455627441,18309,0.015804700553417206,0.032149165868759155
8,all_default_settings.8.vtk,23380,507.571044921875,468.41656494140625,1786.6236572265625,304.3502502441406,1.0001975297927856,1.000100016593933,0.0006508884835056961,704.281494140625,1499.665283203125,1.0002424716949463,5071,453.08868408203125,1786.6236572265625,1.0001850128173828,18309,0.01634788140654564,0.035356901586055756
9,all_default_settings.9.vtk,23380,520.953125,471.74700927734375,1839.2420654296875,313.596923828125,1.000207543373108,1.000100016593933,0.0006866022595204413,723.2233276367188,1573.4342041015625,1.0002576112747192,5071,464.9307861328125,1839.2420654296875,1.0001938343048096,18309,0.016737688332796097,0.037465766072273254
10,all_default_settings.10.vtk,23380,529.8289794921875,478.7628173828125,1850.765380859375,315.56756591796875,1.0002129077911377,1.0001100301742554,0.0007013013237155974,738.3028564453125,1606.558349609375,1.0002684593200684,5071,472.0884704589844,1850.765380859375,1.0001976490020752,18309,0.016985028982162476,0.038349635899066925
11,all_default_settings.11.vtk,23380,534.7456665039062,485.927978515625,1849.753662109375,316.5010986328125,1.0002163648605347,1.0001100301742554,0.0007040607160888612,746.853759765625,1615.8330078125,1.0002740621566772,5071,475.99847412109375,1849.753662109375,1.0002003908157349,18309,0.017130639404058456,0.03849741816520691
12,all_default_settings.12.vtk,23380,536.4544067382812,489.98211669921875,1851.404052734375,319.09429931640625,1.0002187490463257,1.0001100301742554,0.0007035956950858235,748.115478515625,1620.10888671875,1.000275731086731,5071,477.8311767578125,1851.404052734375,1.0002028942108154,18309,0.017192941159009933,0.038282476365566254
13,all_default_settings.13.vtk,23380,535.5106811523438,490.1260986328125,1854.141845703125,321.0933837890625,1.0002193450927734,1.0001100301742554,0.0007015194860287011,744.9052734375,1619.3538818359375,1.000274658203125,5071,477.5151672363281,1854.141845703125,1.000204086303711,18309,0.0171765498816967,0.03794236108660698
14,all_default_settings.14.vtk,23380,532.8391723632812,487.5592956542969,1851.7261962890625,320.5627746582031,1.0002175569534302,1.0001100301742554,0.0006973197450861335,740.5067749023438,1610.479248046875,1.0002716779708862,5071,475.322021484375,1851.7261962890625,1.0002025365829468,18309,0.017100149765610695,0.037637509405612946
